instance_type,m,n,p,k,instance_id,method,strategy,lb_type,cost,time_seconds,nodes,status,error
uniform,50,100,0.2,0,29,greedy,N/A,N/A,7.0,0.00339508056640625,1,success,
uniform,50,100,0.2,0,29,bb,dfs,sum_degree,6.0,3.5209197998046875,6548,success,
uniform,50,100,0.2,0,27,bb,dfs,packing,6.0,21.683836698532104,93114,success,
uniform,50,100,0.2,0,28,bb,best_first,sum_degree,6.0,13.13506293296814,23336,success,
uniform,50,100,0.2,0,28,bb,best_first,packing,8.0,16.629900455474854,4793,success,
uniform,50,100,0.2,0,29,bb,dfs,both,6.0,5.554863691329956,6548,success,
uniform,50,100,0.2,0,27,bb,best_first,packing,6.0,23.87515950202942,7932,success,
uniform,100,200,0.05,0,0,greedy,N/A,N/A,23.0,0.010985136032104492,1,success,
uniform,50,100,0.2,0,28,bb,best_first,both,6.0,20.133915901184082,23333,success,
uniform,50,100,0.2,0,29,bb,best_first,sum_degree,6.0,12.347941160202026,2082,success,
uniform,50,100,0.2,0,28,bb,dfs,packing,6.0,33.90880250930786,172855,success,
uniform,50,100,0.2,0,23,bb,best_first,packing,6.0,70.82536292076111,40914,success,
uniform,50,100,0.2,0,29,bb,best_first,both,6.0,18.242727041244507,2078,success,
uniform,50,100,0.2,0,29,bb,best_first,packing,7.0,29.951168537139893,10146,success,
uniform,100,200,0.05,0,1,greedy,N/A,N/A,21.0,0.01093745231628418,1,success,
uniform,50,100,0.2,0,29,bb,dfs,packing,6.0,55.244797706604004,313073,success,
uniform,100,200,0.05,0,0,bb,best_first,packing,23.0,48.559720516204834,11208,success,
uniform,100,200,0.05,0,0,bb,best_first,sum_degree,23.0,73.28686761856079,11948,success,
uniform,100,200,0.05,0,0,bb,best_first,both,23.0,114.4398341178894,11943,success,
uniform,100,200,0.05,0,1,bb,best_first,sum_degree,21.0,74.48039245605469,12292,success,
uniform,100,200,0.05,0,1,bb,best_first,packing,21.0,47.99526238441467,11738,success,
uniform,100,200,0.05,0,2,greedy,N/A,N/A,20.0,0.011731624603271484,1,success,
uniform,100,200,0.05,0,1,bb,best_first,both,21.0,117.33244347572327,12140,success,
uniform,100,200,0.05,0,2,bb,dfs,sum_degree,18.0,1469.137365579605,1718971,success,
uniform,100,200,0.05,0,1,bb,dfs,sum_degree,18.0,2835.2080583572388,3518774,success,
uniform,100,200,0.05,0,2,bb,best_first,sum_degree,20.0,73.30361747741699,12813,success,
uniform,100,200,0.05,0,2,bb,best_first,packing,20.0,46.36335277557373,11331,success,
uniform,100,200,0.05,0,2,bb,best_first,both,20.0,114.28762984275818,12596,success,
uniform,100,200,0.05,0,3,greedy,N/A,N/A,22.0,0.00579524040222168,1,success,
uniform,100,200,0.05,0,0,bb,dfs,sum_degree,19.0,3352.808934688568,3964620,success,
uniform,100,200,0.05,0,2,bb,dfs,both,18.0,2180.6314373016357,1580895,success,
uniform,100,200,0.05,0,1,bb,dfs,both,18.0,4006.3809938430786,3052800,success,
uniform,100,200,0.05,0,3,bb,best_first,sum_degree,22.0,80.53675031661987,10763,success,
uniform,100,200,0.05,0,3,bb,best_first,packing,22.0,51.471110343933105,10489,success,
uniform,100,200,0.05,0,0,bb,dfs,both,19.0,4261.468836069107,3025366,success,
uniform,100,200,0.05,0,4,greedy,N/A,N/A,22.0,0.014385461807250977,1,success,
uniform,100,200,0.05,0,3,bb,best_first,both,22.0,126.92597198486328,10751,success,
uniform,100,200,0.05,0,0,bb,dfs,packing,19.0,10800.012850999832,27504457,timeout,
uniform,100,200,0.05,0,1,bb,dfs,packing,19.0,10800.011835336685,33921428,timeout,
uniform,100,200,0.05,0,4,bb,best_first,sum_degree,22.0,74.89816308021545,10681,success,
uniform,100,200,0.05,0,4,bb,best_first,packing,22.0,45.780322313308716,10405,success,
uniform,100,200,0.05,0,2,bb,dfs,packing,18.0,10800.011995315552,29752754,timeout,
uniform,100,200,0.05,0,5,greedy,N/A,N/A,23.0,0.006890058517456055,1,success,
uniform,100,200,0.05,0,4,bb,best_first,both,22.0,120.51093292236328,10639,success,
uniform,100,200,0.05,0,3,bb,dfs,sum_degree,20.0,10800.007073640823,13833118,timeout,
uniform,100,200,0.05,0,3,bb,dfs,packing,20.0,10800.013162374496,28558673,timeout,
uniform,100,200,0.05,0,5,bb,best_first,sum_degree,23.0,74.37379360198975,11646,success,
uniform,100,200,0.05,0,5,bb,best_first,packing,23.0,47.11050200462341,10506,success,
uniform,100,200,0.05,0,5,bb,best_first,both,23.0,117.34475016593933,11601,success,
uniform,100,200,0.05,0,6,greedy,N/A,N/A,23.0,0.010181188583374023,1,success,
uniform,100,200,0.05,0,3,bb,dfs,both,20.0,10800.011214733124,8538849,timeout,
uniform,100,200,0.05,0,4,bb,dfs,sum_degree,19.0,10800.012828588486,13095478,timeout,
uniform,100,200,0.05,0,4,bb,dfs,packing,19.0,10800.010511398315,32933993,timeout,
uniform,100,200,0.05,0,6,bb,best_first,sum_degree,23.0,65.21024346351624,13508,success,
uniform,100,200,0.05,0,6,bb,best_first,packing,23.0,43.349814653396606,12964,success,
uniform,100,200,0.05,0,6,bb,best_first,both,23.0,108.36726188659668,13486,success,
uniform,100,200,0.05,0,7,greedy,N/A,N/A,21.0,0.010850191116333008,1,success,
uniform,100,200,0.05,0,4,bb,dfs,both,19.0,10800.00976061821,8343211,timeout,
uniform,100,200,0.05,0,5,bb,dfs,sum_degree,20.0,10800.012732744217,14487276,timeout,
uniform,100,200,0.05,0,5,bb,dfs,packing,21.0,10800.010589122772,40291942,timeout,
uniform,100,200,0.05,0,7,bb,best_first,sum_degree,21.0,68.27110958099365,10791,success,
uniform,100,200,0.05,0,7,bb,best_first,packing,21.0,41.81976938247681,9915,success,
uniform,100,200,0.05,0,7,bb,best_first,both,21.0,106.93030261993408,10727,success,
uniform,100,200,0.05,0,8,greedy,N/A,N/A,21.0,0.01264500617980957,1,success,
uniform,100,200,0.05,0,5,bb,dfs,both,20.0,10800.011530637741,9137726,timeout,
uniform,100,200,0.05,0,7,bb,dfs,sum_degree,19.0,9429.61876821518,12895869,success,
uniform,100,200,0.05,0,6,bb,dfs,sum_degree,21.0,10800.012723207474,16298693,timeout,
uniform,100,200,0.05,0,8,bb,best_first,sum_degree,21.0,69.15597367286682,12008,success,
uniform,100,200,0.05,0,8,bb,best_first,packing,21.0,41.815162897109985,10816,success,
uniform,100,200,0.05,0,8,bb,best_first,both,21.0,105.28609848022461,11611,success,
uniform,100,200,0.05,0,9,greedy,N/A,N/A,21.0,0.010828971862792969,1,success,
uniform,100,200,0.05,0,6,bb,dfs,packing,22.0,10800.007630825043,40005332,timeout,
uniform,100,200,0.05,0,6,bb,dfs,both,21.0,10800.008482217789,9764368,timeout,
uniform,100,200,0.05,0,8,bb,dfs,sum_degree,18.0,5354.22677230835,7458499,success,
uniform,100,200,0.05,0,9,bb,best_first,sum_degree,21.0,70.90215015411377,13894,success,
uniform,100,200,0.05,0,9,bb,best_first,packing,21.0,44.99282646179199,12399,success,
uniform,100,200,0.05,0,9,bb,best_first,both,21.0,113.40072321891785,13470,success,
uniform,100,200,0.05,0,10,greedy,N/A,N/A,21.0,0.010300636291503906,1,success,
uniform,100,200,0.05,0,10,bb,dfs,sum_degree,19.0,2615.0200312137604,3081998,success,
uniform,100,200,0.05,0,9,bb,dfs,sum_degree,19.0,6224.1195294857025,7870866,success,
uniform,100,200,0.05,0,7,bb,dfs,packing,20.0,10800.009297847748,32025070,timeout,
uniform,100,200,0.05,0,10,bb,best_first,sum_degree,21.0,72.35605359077454,13279,success,
uniform,100,200,0.05,0,10,bb,best_first,packing,21.0,46.72973275184631,12500,success,
uniform,100,200,0.05,0,8,bb,dfs,both,18.0,7844.739936828613,6773939,success,
uniform,100,200,0.05,0,11,greedy,N/A,N/A,21.0,0.0034208297729492188,1,success,
uniform,100,200,0.05,0,10,bb,best_first,both,21.0,114.66057348251343,13070,success,
uniform,100,200,0.05,0,7,bb,dfs,both,19.0,10800.011546611786,9544155,timeout,
uniform,100,200,0.05,0,9,bb,dfs,both,19.0,8086.312850952148,6284007,success,
uniform,100,200,0.05,0,11,bb,best_first,sum_degree,21.0,65.82000780105591,13216,success,
uniform,100,200,0.05,0,11,bb,best_first,packing,21.0,40.31778597831726,12629,success,
uniform,100,200,0.05,0,11,bb,best_first,both,21.0,101.9700186252594,13190,success,
uniform,100,200,0.05,0,12,greedy,N/A,N/A,24.0,0.011491537094116211,1,success,
uniform,100,200,0.05,0,8,bb,dfs,packing,19.0,10800.011461734772,32013003,timeout,
uniform,100,200,0.05,0,10,bb,dfs,both,19.0,3870.3765873908997,2781018,success,
uniform,100,200,0.05,0,11,bb,dfs,sum_degree,20.0,3400.770912885666,4826470,success,
uniform,100,200,0.05,0,12,bb,best_first,sum_degree,24.0,69.70231461524963,12502,success,
uniform,100,200,0.05,0,12,bb,best_first,packing,24.0,43.4629602432251,12624,success,
uniform,100,200,0.05,0,9,bb,dfs,packing,19.0,10800.010414600372,26996408,timeout,
uniform,100,200,0.05,0,13,greedy,N/A,N/A,21.0,0.011410713195800781,1,success,
uniform,100,200,0.05,0,12,bb,best_first,both,24.0,108.50398635864258,12504,success,
uniform,100,200,0.05,0,11,bb,dfs,both,20.0,4665.525559902191,3996294,success,
uniform,100,200,0.05,0,13,bb,dfs,sum_degree,18.0,3449.497678041458,4387223,success,
uniform,100,200,0.05,0,13,bb,best_first,sum_degree,21.0,70.51268601417542,11889,success,
uniform,100,200,0.05,0,13,bb,best_first,packing,21.0,47.18331336975098,10995,success,
uniform,100,200,0.05,0,13,bb,best_first,both,21.0,112.68012571334839,11859,success,
uniform,100,200,0.05,0,14,greedy,N/A,N/A,20.0,0.010322332382202148,1,success,
uniform,100,200,0.05,0,14,bb,dfs,sum_degree,18.0,1024.6315393447876,1293267,success,
uniform,100,200,0.05,0,10,bb,dfs,packing,19.0,10800.013332366943,23859022,timeout,
uniform,100,200,0.05,0,14,bb,dfs,both,18.0,1396.044979095459,1084377,success,
uniform,100,200,0.05,0,13,bb,dfs,both,18.0,5168.941344976425,4012103,success,
uniform,100,200,0.05,0,14,bb,best_first,packing,20.0,44.967087745666504,11001,success,
uniform,100,200,0.05,0,14,bb,best_first,sum_degree,20.0,63.66086220741272,11680,success,
uniform,100,200,0.05,0,15,greedy,N/A,N/A,20.0,0.009565353393554688,1,success,
uniform,100,200,0.05,0,14,bb,best_first,both,20.0,101.26290202140808,11447,success,
uniform,100,200,0.05,0,11,bb,dfs,packing,20.0,10800.01078915596,32351316,timeout,
uniform,100,200,0.05,0,12,bb,dfs,sum_degree,21.0,10800.011816263199,15282267,timeout,
uniform,100,200,0.05,0,15,bb,best_first,sum_degree,20.0,67.65198588371277,11844,success,
uniform,100,200,0.05,0,15,bb,best_first,packing,20.0,40.87172317504883,10739,success,
uniform,100,200,0.05,0,15,bb,best_first,both,20.0,105.3437271118164,11755,success,
uniform,100,200,0.05,0,16,greedy,N/A,N/A,21.0,0.010946273803710938,1,success,
uniform,100,200,0.05,0,15,bb,dfs,sum_degree,18.0,2751.032035589218,3363452,success,
uniform,100,200,0.05,0,12,bb,dfs,packing,21.0,10800.012940645218,30755521,timeout,
uniform,100,200,0.05,0,12,bb,dfs,both,21.0,10800.013306617737,9355631,timeout,
uniform,100,200,0.05,0,16,bb,best_first,sum_degree,21.0,69.90445756912231,10750,success,
uniform,100,200,0.05,0,16,bb,best_first,packing,21.0,43.0050413608551,9860,success,
uniform,100,200,0.05,0,16,bb,best_first,both,21.0,110.29573583602905,10754,success,
uniform,100,200,0.05,0,17,greedy,N/A,N/A,22.0,0.0038137435913085938,1,success,
uniform,100,200,0.05,0,13,bb,dfs,packing,19.0,10800.006115913391,35864445,timeout,
uniform,100,200,0.05,0,15,bb,dfs,both,18.0,4010.1209332942963,2980702,success,
uniform,100,200,0.05,0,14,bb,dfs,packing,18.0,10800.008956432343,27436300,timeout,
uniform,100,200,0.05,0,17,bb,best_first,sum_degree,22.0,70.36082172393799,12925,success,
uniform,100,200,0.05,0,17,bb,best_first,packing,22.0,48.300652742385864,12454,success,
uniform,100,200,0.05,0,17,bb,best_first,both,22.0,117.05465817451477,12878,success,
uniform,100,200,0.05,0,18,greedy,N/A,N/A,22.0,0.011469125747680664,1,success,
uniform,100,200,0.05,0,17,bb,dfs,sum_degree,19.0,6195.046272039413,8193651,success,
uniform,100,200,0.05,0,15,bb,dfs,packing,18.0,10800.005930900574,28177473,timeout,
uniform,100,200,0.05,0,16,bb,dfs,sum_degree,18.0,9530.955832958221,12224430,success,
uniform,100,200,0.05,0,18,bb,best_first,sum_degree,22.0,73.51390194892883,10682,success,
uniform,100,200,0.05,0,18,bb,best_first,packing,22.0,51.10876226425171,10482,success,
uniform,100,200,0.05,0,18,bb,best_first,both,22.0,117.66785740852356,10667,success,
uniform,100,200,0.05,0,19,greedy,N/A,N/A,21.0,0.008916616439819336,1,success,
uniform,100,200,0.05,0,16,bb,dfs,packing,19.0,10800.011436223984,35201530,timeout,
uniform,100,200,0.05,0,17,bb,dfs,both,19.0,8696.256374835968,6765070,success,
uniform,100,200,0.05,0,19,bb,dfs,sum_degree,18.0,1803.0496826171875,2248016,success,
uniform,100,200,0.05,0,19,bb,best_first,sum_degree,21.0,65.35261487960815,12105,success,
uniform,100,200,0.05,0,19,bb,best_first,packing,21.0,45.02833676338196,10980,success,
uniform,100,200,0.05,0,19,bb,best_first,both,21.0,107.65251660346985,11876,success,
uniform,100,200,0.05,0,20,greedy,N/A,N/A,21.0,0.010807275772094727,1,success,
uniform,100,200,0.05,0,16,bb,dfs,both,18.0,10800.00980591774,8732923,timeout,
uniform,100,200,0.05,0,17,bb,dfs,packing,20.0,10800.006070137024,29705377,timeout,
uniform,100,200,0.05,0,19,bb,dfs,both,18.0,2839.0914866924286,2123751,success,
uniform,100,200,0.05,0,20,bb,best_first,sum_degree,21.0,73.94571352005005,12371,success,
uniform,100,200,0.05,0,20,bb,best_first,packing,21.0,47.599042654037476,11659,success,
uniform,100,200,0.05,0,20,bb,best_first,both,21.0,115.61147117614746,12235,success,
uniform,100,200,0.05,0,21,greedy,N/A,N/A,20.0,0.008815765380859375,1,success,
uniform,100,200,0.05,0,18,bb,dfs,sum_degree,19.0,10800.011751413345,13314264,timeout,
uniform,100,200,0.05,0,18,bb,dfs,packing,20.0,10800.012310028076,34483864,timeout,
uniform,100,200,0.05,0,18,bb,dfs,both,19.0,10800.0095038414,7717065,timeout,
uniform,100,200,0.05,0,21,bb,best_first,sum_degree,20.0,102.94916892051697,11136,success,
uniform,100,200,0.05,0,21,bb,best_first,packing,20.0,74.19710659980774,10726,success,
uniform,100,200,0.05,0,21,bb,best_first,both,20.0,165.7878875732422,11079,success,
uniform,100,200,0.05,0,22,greedy,N/A,N/A,23.0,0.011376380920410156,1,success,
uniform,100,200,0.05,0,20,bb,dfs,sum_degree,19.0,8650.550423622131,8685698,success,
uniform,100,200,0.05,0,19,bb,dfs,packing,18.0,10800.01338839531,22508224,timeout,
uniform,100,200,0.05,0,20,bb,dfs,packing,19.0,10800.019206285477,25274819,timeout,
uniform,100,200,0.05,0,22,bb,best_first,sum_degree,23.0,96.08417987823486,12704,success,
uniform,100,200,0.05,0,22,bb,best_first,packing,23.0,61.3748664855957,11801,success,
uniform,100,200,0.05,0,22,bb,best_first,both,23.0,145.8989737033844,12267,success,
uniform,100,200,0.05,0,23,greedy,N/A,N/A,22.0,0.0064754486083984375,1,success,
uniform,100,200,0.05,0,20,bb,dfs,both,19.0,10800.01392030716,6203036,timeout,
uniform,100,200,0.05,0,21,bb,dfs,sum_degree,19.0,10800.01461815834,9525438,timeout,
uniform,100,200,0.05,0,21,bb,dfs,packing,20.0,10800.016058444977,18893246,timeout,
uniform,100,200,0.05,0,23,bb,best_first,sum_degree,22.0,166.66017413139343,13698,success,
uniform,100,200,0.05,0,23,bb,best_first,packing,22.0,87.57318496704102,12994,success,
uniform,100,200,0.05,0,23,bb,best_first,both,22.0,204.69693779945374,13476,success,
uniform,100,200,0.05,0,24,greedy,N/A,N/A,22.0,0.011553287506103516,1,success,
uniform,100,200,0.05,0,21,bb,dfs,both,20.0,10800.015904903412,5135785,timeout,
uniform,100,200,0.05,0,22,bb,dfs,sum_degree,20.0,10800.015935182571,8975233,timeout,
uniform,100,200,0.05,0,22,bb,dfs,packing,21.0,10800.018769025803,21034447,timeout,
uniform,100,200,0.05,0,24,bb,best_first,sum_degree,22.0,76.47398209571838,11688,success,
uniform,100,200,0.05,0,24,bb,best_first,packing,22.0,52.33759951591492,11079,success,
uniform,100,200,0.05,0,24,bb,best_first,both,22.0,122.49234938621521,11769,success,
uniform,100,200,0.05,0,25,greedy,N/A,N/A,22.0,0.008585214614868164,1,success,
uniform,100,200,0.05,0,22,bb,dfs,both,20.0,10800.017184734344,5950229,timeout,
uniform,100,200,0.05,0,24,bb,dfs,sum_degree,19.0,4594.4625589847565,4196180,success,
uniform,100,200,0.05,0,23,bb,dfs,sum_degree,20.0,10800.01360154152,9727145,timeout,
uniform,100,200,0.05,0,25,bb,best_first,sum_degree,22.0,119.5237090587616,10774,success,
uniform,100,200,0.05,0,25,bb,best_first,packing,22.0,74.34919238090515,10725,success,
uniform,100,200,0.05,0,25,bb,best_first,both,22.0,154.4930601119995,10748,success,
uniform,100,200,0.05,0,26,greedy,N/A,N/A,20.0,0.010556697845458984,1,success,
uniform,100,200,0.05,0,23,bb,dfs,packing,21.0,10800.016979694366,24704997,timeout,
uniform,100,200,0.05,0,23,bb,dfs,both,20.0,10800.016418218613,6309817,timeout,
uniform,100,200,0.05,0,24,bb,dfs,both,19.0,6088.787423610687,3611398,success,
uniform,100,200,0.05,0,26,bb,best_first,sum_degree,20.0,90.29780793190002,10593,success,
uniform,100,200,0.05,0,26,bb,best_first,packing,20.0,56.31029677391052,10692,success,
uniform,100,200,0.05,0,26,bb,best_first,both,20.0,144.21099638938904,10610,success,
uniform,100,200,0.05,0,27,greedy,N/A,N/A,21.0,0.010071992874145508,1,success,
uniform,100,200,0.05,0,26,bb,dfs,sum_degree,18.0,2559.545325279236,2299686,success,
uniform,100,200,0.05,0,26,bb,dfs,both,18.0,2758.8975026607513,1507396,success,
uniform,100,200,0.05,0,24,bb,dfs,packing,19.0,10800.020730733871,24157174,timeout,
uniform,100,200,0.05,0,27,bb,best_first,sum_degree,21.0,83.56106901168823,11729,success,
uniform,100,200,0.05,0,27,bb,best_first,packing,21.0,53.987147092819214,11089,success,
uniform,100,200,0.05,0,27,bb,best_first,both,21.0,127.14935731887817,11619,success,
uniform,100,200,0.05,0,28,greedy,N/A,N/A,22.0,0.011380195617675781,1,success,
uniform,100,200,0.05,0,25,bb,dfs,sum_degree,18.0,10800.025695085526,10756380,timeout,
uniform,100,200,0.05,0,26,bb,dfs,packing,18.0,8547.373052358627,14996499,success,
uniform,100,200,0.05,0,25,bb,dfs,packing,20.0,10800.011808633804,31605807,timeout,
uniform,100,200,0.05,0,28,bb,best_first,sum_degree,22.0,81.39059805870056,10301,success,
uniform,100,200,0.05,0,28,bb,best_first,packing,22.0,55.735137701034546,9989,success,
uniform,100,200,0.05,0,28,bb,best_first,both,22.0,127.6687421798706,10281,success,
uniform,100,200,0.05,0,29,greedy,N/A,N/A,21.0,0.010583877563476562,1,success,
uniform,100,200,0.05,0,25,bb,dfs,both,18.0,10800.009203195572,6795717,timeout,
uniform,100,200,0.05,0,29,bb,dfs,sum_degree,19.0,3010.268799304962,2679955,success,
uniform,100,200,0.05,0,27,bb,dfs,sum_degree,19.0,10055.743340015411,10361556,success,
uniform,100,200,0.05,0,29,bb,best_first,sum_degree,21.0,98.00034284591675,13401,success,
uniform,100,200,0.05,0,29,bb,best_first,packing,21.0,63.33096933364868,11977,success,
uniform,100,200,0.05,0,29,bb,best_first,both,21.0,151.42342591285706,13137,success,
uniform,100,200,0.1,0,0,greedy,N/A,N/A,13.0,0.01159977912902832,1,success,
uniform,100,200,0.05,0,27,bb,dfs,packing,19.0,10800.009146690369,22114601,timeout,
uniform,100,200,0.05,0,27,bb,dfs,both,19.0,10800.012352228165,6661553,timeout,
uniform,100,200,0.05,0,29,bb,dfs,both,19.0,3573.6534881591797,1904456,success,
uniform,100,200,0.1,0,0,bb,best_first,sum_degree,13.0,139.37189388275146,5376,success,
uniform,100,200,0.1,0,0,bb,best_first,packing,13.0,80.43807792663574,5265,success,
uniform,100,200,0.1,0,0,bb,best_first,both,13.0,208.56082248687744,5376,success,
uniform,100,200,0.1,0,1,greedy,N/A,N/A,13.0,0.011584997177124023,1,success,
uniform,100,200,0.05,0,28,bb,dfs,sum_degree,19.0,10800.01269030571,10579803,timeout,
uniform,100,200,0.05,0,28,bb,dfs,packing,19.0,10800.014498472214,20346763,timeout,
uniform,100,200,0.05,0,28,bb,dfs,both,19.0,10800.0139605999,5958252,timeout,
uniform,100,200,0.1,0,1,bb,best_first,sum_degree,13.0,149.3630566596985,5361,success,
uniform,100,200,0.1,0,1,bb,best_first,packing,13.0,84.4689736366272,5186,success,
uniform,100,200,0.1,0,1,bb,best_first,both,13.0,219.81824278831482,5361,success,
uniform,100,200,0.1,0,2,greedy,N/A,N/A,13.0,0.01384878158569336,1,success,
uniform,100,200,0.05,0,29,bb,dfs,packing,19.0,10800.009772539139,17722701,timeout,
uniform,100,200,0.1,0,0,bb,dfs,sum_degree,12.0,10800.019983291626,6113047,timeout,
uniform,100,200,0.1,0,0,bb,dfs,packing,13.0,10800.01413154602,23612161,timeout,
uniform,100,200,0.1,0,2,bb,best_first,sum_degree,13.0,117.73361730575562,4680,success,
uniform,100,200,0.1,0,2,bb,best_first,packing,13.0,69.42785668373108,4668,success,
uniform,100,200,0.1,0,2,bb,best_first,both,13.0,178.43651604652405,4680,success,
uniform,100,200,0.1,0,3,greedy,N/A,N/A,14.0,0.009941816329956055,1,success,
uniform,100,200,0.1,0,1,bb,dfs,sum_degree,12.0,8620.505862951279,5249419,success,
uniform,100,200,0.1,0,0,bb,dfs,both,12.0,10800.014776945114,4468711,timeout,
uniform,100,200,0.1,0,1,bb,dfs,packing,13.0,10800.012515068054,24790014,timeout,
uniform,100,200,0.1,0,3,bb,best_first,sum_degree,14.0,113.50748205184937,4943,success,
uniform,100,200,0.1,0,3,bb,best_first,packing,14.0,69.87107372283936,4917,success,
uniform,100,200,0.1,0,3,bb,best_first,both,14.0,173.79358005523682,4943,success,
uniform,100,200,0.1,0,4,greedy,N/A,N/A,13.0,0.011600494384765625,1,success,
uniform,100,200,0.1,0,1,bb,dfs,both,12.0,10800.012953281403,4529088,timeout,
uniform,100,200,0.1,0,2,bb,dfs,sum_degree,11.0,10109.333374500275,6852309,success,
uniform,100,200,0.1,0,3,bb,dfs,sum_degree,12.0,6980.791130065918,4716543,success,
uniform,100,200,0.1,0,4,bb,best_first,sum_degree,13.0,119.39008474349976,4867,success,
uniform,100,200,0.1,0,2,bb,dfs,packing,12.0,10800.013031959534,25486857,timeout,
uniform,100,200,0.1,0,4,bb,best_first,packing,13.0,71.64679193496704,4823,success,
uniform,100,200,0.1,0,5,greedy,N/A,N/A,12.0,0.009290456771850586,1,success,
uniform,100,200,0.1,0,4,bb,best_first,both,13.0,187.19205784797668,4867,success,
uniform,100,200,0.1,0,5,bb,dfs,sum_degree,11.0,1871.0113513469696,1253965,success,
uniform,100,200,0.1,0,2,bb,dfs,both,12.0,10800.007012605667,5256355,timeout,
uniform,100,200,0.1,0,5,bb,best_first,sum_degree,12.0,103.78664588928223,4503,success,
uniform,100,200,0.1,0,5,bb,best_first,packing,12.0,62.676501989364624,4507,success,
uniform,100,200,0.1,0,5,bb,best_first,both,12.0,161.39154934883118,4503,success,
uniform,100,200,0.1,0,6,greedy,N/A,N/A,12.0,0.00919485092163086,1,success,
uniform,100,200,0.1,0,4,bb,dfs,sum_degree,11.0,7800.801158905029,5756171,success,
uniform,100,200,0.1,0,3,bb,dfs,packing,12.0,10800.007990598679,24942944,timeout,
uniform,100,200,0.1,0,3,bb,dfs,both,12.0,10464.735560178757,4716238,success,
uniform,100,200,0.1,0,6,bb,best_first,sum_degree,12.0,105.12973093986511,4477,success,
uniform,100,200,0.1,0,5,bb,dfs,both,11.0,2887.400137424469,1253953,success,
uniform,100,200,0.1,0,6,bb,best_first,packing,12.0,63.56921172142029,4518,success,
uniform,100,200,0.1,0,7,greedy,N/A,N/A,12.0,0.01116180419921875,1,success,
uniform,100,200,0.1,0,6,bb,best_first,both,12.0,159.866375207901,4477,success,
uniform,100,200,0.1,0,6,bb,dfs,sum_degree,11.0,2954.950338125229,2148507,success,
uniform,100,200,0.1,0,7,bb,dfs,sum_degree,11.0,1641.7318682670593,1068906,success,
uniform,100,200,0.1,0,7,bb,best_first,sum_degree,12.0,105.66306352615356,4931,success,
uniform,100,200,0.1,0,7,bb,best_first,packing,12.0,64.60711789131165,4889,success,
uniform,100,200,0.1,0,7,bb,best_first,both,12.0,167.53628158569336,4931,success,
uniform,100,200,0.1,0,8,greedy,N/A,N/A,13.0,0.006329774856567383,1,success,
uniform,100,200,0.1,0,7,bb,dfs,both,11.0,2523.023577928543,1068814,success,
uniform,100,200,0.1,0,6,bb,dfs,both,11.0,4632.0918090343475,2147705,success,
uniform,100,200,0.1,0,4,bb,dfs,packing,12.0,10800.007154941559,25926480,timeout,
uniform,100,200,0.1,0,8,bb,best_first,sum_degree,13.0,106.84024930000305,4706,success,
uniform,100,200,0.1,0,8,bb,best_first,packing,13.0,62.1940758228302,4621,success,
uniform,100,200,0.1,0,4,bb,dfs,both,11.0,10800.007273435593,5414840,timeout,
uniform,100,200,0.1,0,9,greedy,N/A,N/A,13.0,0.011609792709350586,1,success,
uniform,100,200,0.1,0,8,bb,best_first,both,13.0,160.1152470111847,4706,success,
uniform,100,200,0.1,0,9,bb,dfs,sum_degree,11.0,1657.7697706222534,1259751,success,
uniform,100,200,0.1,0,5,bb,dfs,packing,12.0,10800.014890670776,28160798,timeout,
uniform,100,200,0.1,0,9,bb,best_first,sum_degree,13.0,103.28218650817871,5100,success,
uniform,100,200,0.1,0,9,bb,best_first,packing,13.0,61.750205516815186,5331,success,
uniform,100,200,0.1,0,9,bb,best_first,both,13.0,160.03958296775818,5100,success,
uniform,100,200,0.1,0,10,greedy,N/A,N/A,12.0,0.005184650421142578,1,success,
uniform,100,200,0.1,0,10,bb,dfs,sum_degree,11.0,574.1068367958069,412467,success,
uniform,100,200,0.1,0,9,bb,dfs,both,11.0,2625.1559932231903,1259479,success,
uniform,100,200,0.1,0,10,bb,dfs,both,11.0,896.6603546142578,412373,success,
uniform,100,200,0.1,0,10,bb,best_first,sum_degree,12.0,98.21750545501709,5149,success,
uniform,100,200,0.1,0,10,bb,best_first,packing,12.0,59.43596816062927,5012,success,
uniform,100,200,0.1,0,10,bb,best_first,both,12.0,149.94278240203857,5149,success,
uniform,100,200,0.1,0,11,greedy,N/A,N/A,12.0,0.009140729904174805,1,success,
uniform,100,200,0.1,0,6,bb,dfs,packing,12.0,10800.012730121613,30386511,timeout,
uniform,100,200,0.1,0,7,bb,dfs,packing,11.0,10800.010820865631,23012755,timeout,
uniform,100,200,0.1,0,8,bb,dfs,sum_degree,12.0,9809.54239487648,7489777,success,
uniform,100,200,0.1,0,11,bb,best_first,sum_degree,12.0,104.07370924949646,5160,success,
uniform,100,200,0.1,0,11,bb,best_first,packing,12.0,64.44088697433472,5076,success,
uniform,100,200,0.1,0,11,bb,best_first,both,12.0,165.2834849357605,5160,success,
uniform,100,200,0.1,0,12,greedy,N/A,N/A,13.0,0.011672019958496094,1,success,
uniform,100,200,0.1,0,8,bb,dfs,packing,12.0,10800.013427495956,37072978,timeout,
uniform,100,200,0.1,0,12,bb,dfs,sum_degree,11.0,2680.645566225052,1831238,success,
